,adult,budget,id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
843,FALSE,0,43018,en,0.207903,02/06/1961,0,101,Released,Gidget Goes Hawaiian,4.6,4
844,FALSE,0,316067,en,0.819352,23/01/2015,0,94,Released,Misery Loves Comedy,6.5,12
845,FALSE,0,52809,it,1.154675,17/08/1978,0,0,Released,Brothers Till We Die,6.9,9
846,FALSE,0,183889,en,0.633855,19/01/1962,0,110,Released,A View from the Bridge,0,0
847,FALSE,42000000,18480,en,8.543888,08/07/2009,0,83,Released,Brüno,5.4,528
848,FALSE,0,51836,en,0.580174,08/08/2008,0,86,Released,Snow 2: Brain Freeze,4.4,7
849,FALSE,0,63717,fr,0.229323,06/09/2006,0,0,Released,Gardens in Autumn,5.9,6
850,FALSE,9500000,329718,en,2.002313,01/04/2016,0,97,Released,Finding Altamira,5.7,37
851,FALSE,0,289820,en,0.103679,08/11/2014,0,102,Released,N: The Madness Of Reason,7.5,2
852,FALSE,0,37484,en,0.730743,15/01/1948,0,93,Released,I Love Trouble,6.6,4
853,FALSE,750000,49158,en,0.950176,25/02/1977,3000000,102,Released,Tentacles,3.8,17
854,FALSE,0,6264,en,1.74053,24/07/1997,0,91,Released,Prince Valiant,4.7,10
855,FALSE,70000,74777,en,4.54174,03/03/2011,0,92,Released,Absentia,5.8,121
856,FALSE,0,87311,en,0.515637,01/10/2011,0,89,Released,Love's Everlasting Courage,4.7,5
857,FALSE,340000,23761,en,3.274172,13/11/1976,0,98,Released,Alice Sweet Alice,6.4,58
858,FALSE,0,89872,en,0.009322,23/03/2012,0,102,Released,Musical Chairs,0,0
859,FALSE,4330000,140380,ko,1.1939,29/11/2012,0,135,Released,26 Years,6.7,14
860,FALSE,6000000,1443,en,10.505387,21/04/1999,10409377,97,Released,The Virgin Suicides,7.1,841
861,FALSE,34000000,26602,en,5.499867,22/08/2001,19693891,108,Released,Summer Catch,4.8,63
862,FALSE,0,120729,en,0.348445,29/11/1983,0,60,Released,An Englishman Abroad,6,1
863,FALSE,0,26890,en,2.771201,01/05/1996,1814290,103,Released,I Shot Andy Warhol,6.1,32
864,FALSE,20000000,40952,en,1.057387,12/11/1982,8178569,93,Released,Alone in the Dark,5.5,26
865,FALSE,75000000,55301,en,8.066393,14/12/2011,342695435,87,Released,Alvin and the Chipmunks: Chipwrecked,5.4,499
866,FALSE,0,158739,en,3.897281,12/09/2013,0,93,Released,Blue Caprice,5.8,42
867,FALSE,250000000,122917,en,31.718977,10/12/2014,956019788,144,Released,The Hobbit: The Battle of the Five Armies,7.1,4884
868,FALSE,35000000,249070,en,10.721799,20/08/2015,81967450,96,Released,Hitman: Agent 47,5.5,1183
869,FALSE,0,29630,en,0.262837,05/09/2008,0,90,Released,Milarepa,8,4
870,FALSE,0,347807,hi,0.109991,17/02/2006,0,140,Released,Fight Club: Members Only,2.5,2
871,FALSE,6250000,31935,en,7.710629,20/05/1970,0,145,Released,Too Late the Hero,6.4,20
872,FALSE,0,111083,es,5.513308,04/10/2012,0,108,Released,The Body,7.5,233
873,FALSE,0,301304,en,0.054358,06/11/2014,0,60,Released,Doug Benson: Doug Dynasty,1,1
874,FALSE,0,57666,en,0.161141,22/05/1969,0,115,Released,The Appointment,6,2
875,FALSE,7075038,440642,ru,10.181,12/04/2017,9868942,140,Released,The Spacewalker,7.4,20
876,FALSE,0,33218,en,2.16539,05/05/1955,0,126,Released,Daddy Long Legs,6.4,26
877,FALSE,0,106717,en,3.088085,09/11/2012,0,82,Released,The Last Will and Testament of Rosalind Leigh,5,47
878,FALSE,0,34995,en,0.730894,26/02/2003,0,117,Released,Puerto Vallarta Squeeze,4.6,4
879,FALSE,0,21296,en,1.7951,11/11/1952,0,99,Released,Kansas City Confidential,7,19
880,FALSE,7000,108147,en,0.204438,01/05/2012,0,70,Released,Rise of the Animals,2.8,5
881,FALSE,0,348090,en,0.080002,22/09/2012,0,57,Released,The Black Kung Fu Experience,4.8,2
882,FALSE,1601792,17247,es,2.329513,15/05/2005,253527,96,Released,Battle in Heaven,5.6,24
883,FALSE,0,61314,it,0.403386,19/12/2003,0,0,Released,Ho visto le stelle,6.1,6
884,FALSE,0,152388,en,0.089608,05/01/1969,0,94,Released,Vendetta for the Saint,8.5,1
885,FALSE,0,188758,de,0.422961,28/09/2013,0,110,Released,Nothing Bad Can Happen,6.8,8
886,FALSE,0,389115,sv,0.032397,17/02/2016,0,61,Released,6A,0,0
887,FALSE,0,67232,en,0.073748,11/01/2002,0,83,Released,Daughter from Danang,6.5,2
888,FALSE,0,404479,fi,0.001177,01/01/2001,0,60,Released,Car Bpnus,0,0
889,FALSE,0,78604,de,2.932292,12/05/2011,0,96,Released,Michael,7.4,34
890,FALSE,0,332704,en,6.727871,25/07/2015,0,90,Released,Backtrack,5.7,131
891,FALSE,0,3472,en,5.349653,05/09/2002,0,97,Released,Dirty Pretty Things,6.8,135
892,FALSE,35000000,14805,en,3.155291,14/09/2000,0,119,Released,Bait,6.1,48
893,FALSE,130000000,1979,en,12.924254,13/06/2007,289047763,92,Released,Fantastic 4: Rise of the Silver Surfer,5.4,2648
894,FALSE,2300000,360339,en,2.94307,22/10/2015,0,97,Released,Eden,5.5,20
895,FALSE,5000000,89116,ja,0.216996,21/01/2006,0,117,Released,The Professor and His Beloved Equation,6.8,6
896,FALSE,0,367493,en,0.308563,12/02/2016,0,79,Released,Providence,0,0
897,FALSE,0,75910,en,0.821529,13/08/2010,0,108,Released,Lifted,6.9,13
898,FALSE,0,169382,de,0.112165,25/04/2005,0,0,Released,Homemade Hillbilly Jam,5.5,2
899,FALSE,0,112558,en,0.460636,01/02/1957,0,84,Released,The Young Stranger,5,1
900,FALSE,0,33114,no,1.260266,24/02/2006,0,123,Released,Comrade Pedersen,5.4,7
901,FALSE,5500000,33155,en,1.409619,06/06/1980,4865000,95,Released,Galaxina,3.3,16
902,FALSE,0,284154,sr,0.152705,15/11/1995,0,94,Released,Premeditated Murder,8.3,3
903,FALSE,0,73147,en,0.040509,06/06/1973,0,90,Released,Peeping Toms,5,1
904,FALSE,5000000,300672,en,6.871869,18/04/2016,0,110,Released,Vincent N Roxxy,5.6,21
905,FALSE,0,15824,da,1.599982,21/02/2003,0,116,Released,The Inheritance,7,13
906,FALSE,8700000,3509,en,11.643026,25/05/2006,7659918,100,Released,A Scanner Darkly,6.8,540
907,FALSE,0,328739,en,0.272295,13/03/2015,0,92,Released,David and Goliath,4.3,6
908,FALSE,0,55699,en,1.025298,13/01/1989,0,94,Released,The Experts,4.3,11
909,FALSE,0,11420,en,4.192292,10/09/2003,4500000,145,Released,The Corporation,7.6,75
910,FALSE,0,47675,en,0.502356,01/12/1953,0,93,Released,The Kidnappers,7,3
911,FALSE,0,131934,en,1.091116,15/05/1995,0,105,Released,Prime Suspect: Scent of Darkness,5.5,6
912,FALSE,2500000,45132,en,8.309635,09/09/2010,324138,96,Released,Super,6.6,446
913,FALSE,0,21665,hi,1.393286,23/01/2004,0,174,Released,Khakee,6.2,15
914,FALSE,0,51365,de,2.223551,26/11/2009,0,103,Released,The Door,6.1,36
915,FALSE,0,3028,en,1.352979,10/11/1982,0,87,Released,Jekyll and Hyde ... Together Again,4.6,5
916,FALSE,0,438643,en,0.131776,04/10/2015,0,108,Released,Lift me up,5.3,3
917,FALSE,32000000,8055,en,7.931732,10/12/2008,113019290,124,Released,The Reader,7.2,835
918,FALSE,0,113321,pl,0.053496,29/06/2006,0,103,Released,Jasminum,6,1
919,FALSE,0,82377,en,0.539942,14/12/2003,0,0,Released,Secret Santa,5.1,7
920,FALSE,0,189621,en,0.351047,24/08/1926,0,102,Released,Beau Geste,5,1
921,FALSE,0,167966,en,0.154035,09/03/2004,0,77,Released,Voices from the List,6.4,4
922,FALSE,0,42147,it,0.842088,16/09/1981,0,117,Released,Passion of Love,7.1,7
923,FALSE,0,50364,en,0.314837,01/01/2007,0,71,Released,The Bad Mother's Handbook,6.3,6
924,FALSE,100000000,106646,en,16.382422,25/12/2013,392000694,180,Released,The Wolf of Wall Street,7.9,6768
925,FALSE,7000000,12573,en,7.971424,02/10/2009,31430334,105,Released,A Serious Man,6.6,492
926,FALSE,0,79683,en,1.163004,03/12/1971,0,92,Released,Bad Man's River,4,7
927,FALSE,0,46986,en,1.663948,14/09/1995,0,85,Released,Flirt,7.5,4
928,FALSE,0,186634,en,0.293125,01/01/1992,0,101,Released,Kung Fu Rascals,0,0
929,FALSE,0,116236,it,0.407932,31/07/1962,0,110,Released,Crazy Desire,6.3,2
930,FALSE,0,63163,ru,0.813845,06/06/1994,0,128,Released,The Master and Margarita,5.6,6
931,FALSE,0,33843,en,0.252556,01/06/1957,0,90,Released,The Burglar,4.3,4
932,FALSE,0,18692,en,2.036182,01/01/1963,0,97,Released,Fun in Acapulco,5.8,15
933,FALSE,0,43239,en,2.690792,18/07/1957,0,117,Released,Silk Stockings,6.9,15
934,FALSE,6000000,14223,en,5.944181,27/04/2007,0,91,Released,Wind Chill,5.7,98
935,FALSE,0,87022,nl,0.388295,12/10/2011,0,86,Released,Taking Chances,7.3,3
936,FALSE,0,60293,en,2.933224,21/08/2006,0,74,Released,Tom and Jerry: Shiver Me Whiskers,6.1,14
937,FALSE,0,349498,ja,1.892599,01/05/2015,0,117,Released,Flying Colors,7.4,25
938,FALSE,0,19971,en,7.717337,25/12/1976,0,91,Released,The Little Girl Who Lives Down the Lane,7,88
939,FALSE,0,1676,en,4.010324,19/12/1967,0,110,Released,Will Penny,6.4,20
940,FALSE,0,26347,fr,0.512308,19/05/2004,0,80,Released,Our Music,6.2,12
941,FALSE,0,14254,en,10.330423,30/01/2009,41624046,87,Released,The Uninvited,6.3,424
942,FALSE,0,41275,en,1.764837,09/08/2000,0,99,Released,Python,3.7,24
943,FALSE,0,13687,en,7.727661,23/03/2007,0,87,Released,I Want Candy,5.2,38
944,FALSE,0,259719,pt,0.732663,01/05/2014,0,100,Released,Getulio,6.6,10
945,FALSE,0,395985,fr,1.47094,01/12/2015,0,97,Released,Terra,9.1,9
946,FALSE,14734000,57695,fr,2.156145,03/11/2010,6775121,139,Released,The Princess of Montpensier,6.4,42
947,FALSE,16000000,2493,en,15.15267,18/09/1987,30857814,98,Released,The Princess Bride,7.6,1518
948,FALSE,0,63383,en,0.005036,06/10/2008,0,240,Released,The Story of Maths,0,0
949,FALSE,0,56224,en,1.422413,16/05/2004,0,120,Released,Z Channel: A Magnificent Obsession,7.4,12
950,FALSE,0,195522,es,1.381365,15/07/1936,0,65,Released,Redes,5,1
951,FALSE,0,95322,en,2.50E-05,01/01/1973,0,107,Released,Moonfire,0,0
952,FALSE,700000,23451,en,0.712844,04/09/2009,1179676,85,Released,Videocracy,6.4,9
953,FALSE,19000000,755,en,15.339153,19/01/1996,25836616,108,Released,From Dusk Till Dawn,6.9,1644
954,FALSE,0,40739,en,12.654551,02/04/1958,0,167,Released,The Young Lions,6.4,22
955,FALSE,0,37969,en,1.791587,20/11/1963,0,80,Released,The Incredible Journey,6.3,22
956,FALSE,0,158589,he,0.918151,06/06/2012,0,100,Released,Six Acts,8,2
957,FALSE,0,237200,en,1.758496,16/11/2013,0,45,Released,Jerusalem,6.9,7
958,FALSE,0,53486,it,1.648111,01/10/2006,0,102,Released,The Family Friend,6.5,43
959,FALSE,0,390837,en,0.724499,21/03/2016,0,92,Released,Stephen Lynch: Hello Kalamazoo,10,1
960,FALSE,20000000,1727,en,8.300805,18/05/1990,0,110,Released,Bird on a Wire,5.9,209
961,FALSE,0,17889,en,4.35038,14/07/1945,0,143,Released,Anchors Aweigh,6.3,44
962,FALSE,0,52639,en,0.881563,25/08/1958,0,87,Released,Blood of the Vampire,5.3,3
963,FALSE,0,58444,it,4.812756,04/02/2011,0,98,Released,Women Vs Men,5.3,133
964,FALSE,0,27033,en,7.898057,24/07/1946,0,116,Released,The Strange Love of Martha Ivers,6.9,24
965,FALSE,0,60853,en,0.76582,24/08/1951,0,107,Released,Jim Thorpe – All-American,5.7,5
966,FALSE,0,84071,en,1.714152,15/09/1989,337812,95,Released,Night Game,3.6,8
967,FALSE,170000,250312,th,0.342009,01/09/2013,0,127,Released,"Mary Is Happy, Mary Is Happy.",7.3,7
968,FALSE,0,127445,es,0.119031,28/03/2008,0,110,Released,Rain,5,2
969,FALSE,0,12555,cs,1.739765,19/12/2006,0,120,Released,I Served the King of England,7,22
970,FALSE,0,31692,en,6.268871,01/01/1992,0,99,Released,The Public Eye,5.6,19
971,FALSE,0,45824,en,0.682578,08/04/2005,0,107,Released,Smile,6,2
972,FALSE,0,114577,en,0.402752,26/06/2012,0,101,Released,C'mon Man,0,0
973,FALSE,0,288421,en,0.548066,03/11/1989,0,60,Released,Making 'Do the Right Thing',0,0
974,FALSE,0,45533,en,0.375371,27/03/1998,0,162,Released,Pyaar Kiya To Darna Kya,6.3,10
975,FALSE,0,18359,en,9.439462,01/01/2003,0,102,Released,To Kill a King,5.5,18
976,FALSE,15000000,9792,en,18.960549,10/03/2006,69623713,107,Released,The Hills Have Eyes,6.1,726
977,FALSE,0,112601,it,0.133246,28/10/1967,0,0,Released,Halleluja for Django,0,0
978,FALSE,0,196907,fr,0.043688,23/08/2001,0,0,Released,L'ange de goudron,0,0
979,FALSE,0,255384,en,0.34628,08/01/2014,0,3,Released,"Don't Hug Me, I'm Scared II: Time",7,7
980,FALSE,0,251544,en,0.231627,16/07/2001,0,94,Released,The Secret Pact,6,1
981,FALSE,0,9513,en,7.217377,15/06/2006,141702264,78,Released,Garfield: A Tail of Two Kitties,5.1,477
982,FALSE,0,70807,de,0.439169,16/06/2011,0,80,Released,Eine Insel namens Udo,5.9,11
983,FALSE,0,36164,ko,0.613041,01/01/2008,0,108,Released,Crazy Waiting,6,1
984,FALSE,0,136296,en,2.147188,15/10/2012,0,123,Released,B.B. King: The Life of Riley,7.5,5
985,FALSE,0,205818,en,0.603376,12/03/2011,0,15,Released,Eat,8,1
986,FALSE,40000000,11007,en,7.364297,24/12/2003,190212113,98,Released,Cheaper by the Dozen,6,725
987,FALSE,0,31798,en,5.424847,08/03/1935,0,106,Released,Roberta,6.1,7
988,FALSE,0,14539,zh,5.561621,09/02/2008,0,99,Released,An Empress and the Warriors,5.7,28
989,FALSE,0,309245,en,6.969947,14/08/2015,2500431,84,Released,Mistress America,6.4,200
990,FALSE,0,3565,en,0.076335,01/07/1928,0,84,Released,Underground,5,1
991,FALSE,0,97754,it,1.068925,11/01/2002,0,93,Released,My Mother Likes Women,6.1,7
992,FALSE,0,60029,en,0.084335,01/05/1978,0,96,Released,Malibu Beach,4.3,5
993,FALSE,0,294640,hu,0.123551,11/09/2014,0,93,Released,Afterlife,5.3,3
994,FALSE,0,89092,en,0.349938,01/11/1968,0,101,Released,Hostile Witness,6.3,4
995,FALSE,0,58376,en,0.151281,21/11/2008,0,87,Released,Presumed Guilty,6.3,4
996,FALSE,50000000,50646,en,10.246173,29/07/2011,142851197,118,Released,"Crazy, Stupid, Love.",7,2522
997,FALSE,8500000,230179,en,6.911759,05/09/2014,7500000,90,Released,Big Game,5.3,387
998,FALSE,0,10951,cn,7.231256,12/02/1999,0,121,Released,Gorgeous,6,84
999,FALSE,0,29268,ja,0.586331,19/10/1974,0,143,Released,Castle of Sand,7.5,8
1000,FALSE,0,26771,en,0.994335,01/10/1980,0,93,Released,That Sinking Feeling,6.9,9
1001,FALSE,45000000,2636,en,10.388183,07/10/1994,170362582,110,Released,The Specialist,5.5,317
1002,FALSE,0,26323,en,1.588639,23/01/1935,0,90,Released,Bordertown,4.8,8
1003,FALSE,0,324308,en,5.019486,07/08/2015,494506,129,Released,Steve Jobs: The Man in the Machine,6.4,134
1004,FALSE,0,38526,es,0.6146,14/05/2009,0,90,Released,Bangkok Adrenaline,4.8,7
1005,FALSE,0,29343,en,7.44429,01/05/1980,0,80,Released,Humanoids from the Deep,5.9,48
1006,FALSE,0,26541,en,1.205089,15/05/2003,0,93,Released,The Tesseract,3.8,5
1007,FALSE,0,242454,ko,2.881797,24/12/2013,0,137,Released,The Suspect,6.9,47
1008,FALSE,0,411456,fi,0.005625,03/12/1982,0,63,Released,Nine Ways to Approach Helsinki,0,0
1009,FALSE,0,97707,de,0.179702,06/06/1995,0,60,Released,Gesualdo: Death for Five Voices,7,4
1010,FALSE,0,102858,en,0.446731,27/06/2012,0,108,Released,The Fourth Dimension,5,3
1011,FALSE,0,147621,da,0.433975,23/03/1914,0,84,Released,The Mysterious X,6.3,4
1012,FALSE,0,16304,en,6.060156,15/05/2007,0,104,Released,Creepshow 3,3.8,30
1013,FALSE,28000000,9398,en,10.40782,28/09/2001,60780981,89,Released,Zoolander,6.1,1363
1014,FALSE,0,37557,zh,1.100915,30/04/1995,0,108,Released,Shanghai Triad,6.5,17
1015,FALSE,0,67467,ru,0.994758,11/11/1979,0,359,Released,Can't Change the Meeting Place,7.5,10
1016,FALSE,0,92254,fr,0.44492,24/03/1939,0,99,Released,La Fin du Jour,6,3
1017,FALSE,0,250275,en,0.825218,23/10/2011,0,91,Released,Getting That Girl,6.4,5
1018,FALSE,0,389044,fr,1.653932,29/06/2016,0,82,Released,The Together Project,6.3,21
1019,FALSE,30000000,9920,en,11.096655,03/03/2006,31070211,87,Released,Ultraviolet,4.8,468
1020,FALSE,0,46504,en,0.433573,23/04/2009,0,82,Released,Guy and Madeline on a Park Bench,6,11
1021,FALSE,0,327016,en,0.490537,09/10/2013,0,93,Released,Weekend of a Champion,6.3,6
1022,FALSE,7400000,66526,ta,0.236466,07/11/1999,22000000,169,Released,Mudhalvan,6.3,6
1023,FALSE,5000000,64720,en,5.59686,25/11/2011,3099314,120,Released,Take Shelter,7.1,479
1024,FALSE,0,34650,en,0.71349,03/04/1946,0,83,Released,Deadline at Dawn,5.6,6
1025,FALSE,0,184578,en,0.000662,16/06/1974,0,105,Released,The Dove,0,0
1026,FALSE,0,15718,en,1.636118,30/10/1985,0,25,Released,Garfield's Halloween Adventure,7.1,9
1027,FALSE,0,91325,en,0.343017,01/01/2011,0,0,Rumored,Looking for Lenny,4,1
1028,FALSE,0,49467,pl,0.036472,01/01/1960,0,8,Released,Little Hamlet,5,1
1029,FALSE,0,253307,en,1.130017,18/09/2014,0,85,Released,The Infinite Man,5.9,13
1030,FALSE,0,115905,hi,0.077685,17/12/2010,0,0,Released,Kaalo,2.8,2
1031,FALSE,0,76155,nl,0.070218,01/03/1993,0,94,Released,Seventh Heaven,2,1
1032,FALSE,0,53367,en,10.351391,01/05/2003,0,132,Released,Charlie: The Life and Art of Charles Chaplin,6.5,27
1033,FALSE,0,43390,en,3.949985,31/08/1950,0,108,Released,Summer Stock,6.5,14
1034,FALSE,0,283710,ja,1.196373,30/08/2014,0,87,Released,Fires on the Plain,5,6
1035,FALSE,37,94643,en,0.371776,03/07/1905,0,7,Released,Rescued by Rover,6.7,11
1036,FALSE,6000000,9529,en,12.721362,16/10/1992,25792310,99,Released,Candyman,6.2,303
1037,FALSE,0,68553,ru,1.998944,06/06/1979,0,275,Released,Siberiade,6.3,8
1038,FALSE,0,11471,cn,9.488593,02/08/1986,4469460,95,Released,A Better Tomorrow,7.3,102
1039,FALSE,0,199565,en,0.973347,30/11/2012,0,90,Released,The Movie Out Here,2,1
1040,FALSE,0,196940,en,0.011938,26/05/1992,0,80,Released,Quartier Mozart,5,1
1041,FALSE,0,84499,en,0.005351,12/06/1987,0,95,Released,Million Dollar Mystery,4.5,1
1042,FALSE,0,13348,en,4.776619,12/09/2007,0,80,Released,Helvetica,7.3,71
1043,FALSE,0,2911,en,1.631359,23/05/2005,0,103,Released,The Last Drop,4.2,12
1044,FALSE,3000000,284,en,11.994281,15/06/1960,25000000,125,Released,The Apartment,8.1,498
1045,FALSE,0,33541,en,0.830594,13/02/1942,0,82,Released,Ride 'Em Cowboy,6.7,7
1046,FALSE,0,52870,ja,0.580973,20/02/2010,0,118,Released,Parade,7.2,6
1047,FALSE,0,28791,en,1.077177,10/07/2007,0,91,Released,Brutal,2.4,4
1048,FALSE,0,254661,en,0.040056,01/01/2009,0,52,Released,O'er the Land,9,1
1049,FALSE,0,84656,en,0.141664,12/04/1943,0,63,Released,Fires Were Started,5.8,4
1050,FALSE,0,43601,en,0.668451,13/10/1933,0,96,Released,Bombshell,6.4,7
1051,FALSE,0,281238,en,0.23707,23/02/1967,0,111,Released,Master Stroke,0,0
1052,FALSE,0,47246,en,0.373309,01/12/1973,0,83,Released,Ladies & Gentlemen,5.1,4
1053,FALSE,0,282308,en,0.003732,01/01/1912,0,0,Released,"Whiffles, Cubic Artist",0,0
1054,FALSE,0,174358,en,0.842357,13/02/2013,0,75,Released,Red Obsession,6.1,8
1055,FALSE,0,28742,en,1.682201,01/01/1992,0,99,Released,1991: The Year Punk Broke,7,11
1056,FALSE,20000000,10023,en,7.907938,25/06/1987,66673516,106,Released,Dragnet,5.7,139
1057,FALSE,0,72857,ko,0.156549,28/01/2010,0,119,Released,Le Grand Chef 2: Kimchi Battle,4.9,4
1058,FALSE,0,23599,en,4.917167,16/01/1987,0,104,Released,Wanted: Dead or Alive,5.4,22
1059,FALSE,0,141055,en,0.014867,01/01/1992,0,85,Released,Bikini Summer II,0,0
1060,FALSE,0,115894,es,0.414173,20/10/1978,631083,110,Released,The deputy,5,2
1061,FALSE,0,231020,en,0.049983,10/10/2013,0,92,Released,My Class,9,1
1062,FALSE,0,166258,hi,0.056473,27/09/2002,0,0,Released,Road,5,1
1063,FALSE,0,200117,it,0.004561,26/12/1961,0,NA,Released,Il mantenuto,0,0
1064,FALSE,0,277069,en,0.005882,01/01/2010,0,0,Released,No Tomorrow,0,0
1065,FALSE,0,5638,en,1.921563,20/08/1969,0,111,Released,Alice's Restaurant,5.5,22
1066,FALSE,11930000,298382,en,7.95686,01/10/2015,18340000,118,Released,The Dressmaker,6.9,419
1067,FALSE,0,42203,de,8.830557,19/05/1978,0,119,Released,Despair,7,12
1068,FALSE,0,22616,en,0.022568,01/01/1991,0,96,Released,Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D,5.3,4
1069,FALSE,0,210408,en,0.413849,15/03/2013,0,114,Released,Aşk Kırmızı,5.3,3
1070,FALSE,0,84839,en,0.140017,19/11/1969,0,94,Released,The Comic,5,2
1071,FALSE,0,140541,en,0.053233,01/01/1997,0,0,Released,Blood Sisters of Lesbian Sin,5,1
1072,FALSE,0,55712,en,0.08955,27/10/1997,0,90,Released,Demolition University,5.3,2
1073,FALSE,0,17200,en,1.860363,01/04/1976,0,184,Released,Helter Skelter,6.6,17
1074,FALSE,0,231176,it,5.52971,31/10/2013,0,87,Released,Sole a catinelle,6.6,348
1075,FALSE,0,147746,fr,0.87176,01/01/1903,0,5,Released,The Magic Lantern,5.4,8
1076,FALSE,13000000,376290,en,14.017754,25/11/2016,3500605,132,Released,Miss Sloane,7.2,317
1077,FALSE,0,37464,en,0.404998,01/09/1963,0,64,Released,Monstrosity,2.3,10
1078,FALSE,0,7015,en,1.455045,17/03/1992,0,110,Released,American Heart,6.2,11
1079,FALSE,0,12229,en,4.222607,02/07/1998,0,106,Released,The Acid House,6.4,33
1080,FALSE,15000,28036,en,0.037702,01/01/2005,0,82,Released,Horror Business,6,1
1081,FALSE,0,41091,ko,0.630596,28/11/2003,0,104,Released,...ing,6.6,17
1082,FALSE,200000,25126,en,2.737149,01/01/2004,0,27,Released,Six Shooter,7.5,42
1083,FALSE,0,79829,en,0.242245,14/06/2010,0,67,Released,For Neda,5.5,3
1084,FALSE,0,31219,en,1.73798,01/06/1989,0,93,Released,Ghosts... of the Civil Dead,6.2,9
1085,FALSE,4000000,215,en,15.399863,28/10/2005,152925093,92,Released,Saw II,6.3,1288
1086,FALSE,0,77882,en,0.003402,12/11/1970,0,94,Released,The Rise and Rise of Michael Rimmer,7.7,3
1087,FALSE,0,11834,en,3.308729,28/03/1977,0,105,Released,Jabberwocky,5.8,57
1088,FALSE,0,28345,en,1.396,15/10/1937,0,88,Released,Heidi,7.2,22
1089,FALSE,0,43701,en,0.207603,01/01/1972,0,97,Released,The Triple Echo,6.3,3
1090,FALSE,0,40344,en,0.367452,28/03/1999,0,92,Released,Balloon Farm,3.5,4
1091,FALSE,0,20342,zh,4.235841,27/07/2007,0,101,Released,Secret,7.6,58
1092,FALSE,0,75808,en,0.267315,07/03/1980,0,110,Released,The Black Marble,5.3,3
1093,FALSE,0,19936,en,2.064359,08/10/2004,0,93,Released,Hipnos,5.6,9
1094,FALSE,0,1901,en,7.684185,29/12/2004,0,109,Released,In Good Company,5.9,198
1095,FALSE,175000000,64686,en,14.88937,06/12/2013,150962475,119,Released,47 Ronin,5.9,1357
1096,FALSE,0,94365,en,5.360948,22/05/2015,0,103,Released,The Human Centipede 3 (Final Sequence),3.7,159
1097,FALSE,0,36130,en,1.302925,01/01/2008,0,102,Released,102 Minutes That Changed America,7,12
1098,FALSE,0,47975,en,0.073602,01/01/2005,0,0,Released,The Spaghetti West,6.5,2
1099,FALSE,0,24568,en,1.114848,01/09/1967,0,95,Released,Carry On Follow That Camel,6.1,19
1100,FALSE,0,260646,fr,1.723131,20/11/2013,0,103,Released,Victor Young Perez,5.3,4
